Year,Region,Temperature (°C),Rainfall (mm),Humidity (%),Soil pH,N (kg/ha),P (kg/ha),K (kg/ha),Yield (kg/ha)
2007,Mysore,33.302613542474106,1327.281677017073,64.2630199713149,6.941891347341652,186.16030137732295,47.22751698872851,152.8612727941797,379.72663970653986
2008,Tumkur,33.33282647590129,1332.5561564073787,59.30497784037499,6.418666991222315,162.57075456365888,95.70151692686721,241.497216094638,410.26419053366646
2004,Mysore,31.186006005220385,841.9486537613184,75.05972527340819,6.860472392566223,139.87041284279317,80.98595741807215,234.18907615823042,260.43211050112353
2000,Tumkur,20.527354880727522,813.1490282610273,86.84860400425143,6.7111785471435805,118.71007592352876,47.62875554958123,191.53428246601572,244.00681710484625
2018,Tumkur,28.626056286281223,1481.7547841917362,57.331734542376864,7.469330988911403,161.02159732452017,86.31842414295596,238.0946353638363,446.0692310892234
2009,Mysore,31.798752062472598,935.3678616491775,82.12077529197467,6.077630812595736,118.4310380019505,61.50475178435227,214.85612423728492,300.5419033123335
2011,Tumkur,20.25932067145045,1375.497446370072,69.06428725949937,7.07228596373853,147.01670312183012,88.35867472219019,238.93545167012104,431.3161300805987
2023,Hasan,28.245269204848675,1193.295457131709,81.98050015848366,5.969279776626122,167.75105342412363,97.32435657941302,209.4730882263146,377.23167940813664
2014,Mysore,32.86646218679044,985.1305102758978,70.22164599093163,6.371215955100346,156.54154343211206,55.31452216653578,171.61492393191796,304.2603247253046
2021,Hasan,27.111531137634003,890.9793056331688,65.09311097208877,7.450761747934823,192.20999001262683,91.44466276509456,207.62213840517734,260.8360749155254
2023,Mysore,20.061593043461727,1147.6740915044093,77.86964000838603,7.032272592028305,103.97212018517689,86.41368220863632,167.90622479301373,335.96217325985793
2008,Tumkur,20.16520037503411,1085.1483681406148,86.02509178379589,6.131642512567118,127.97948758514028,80.27109401202803,164.0827927687293,330.8177837379177
2019,Tumkur,26.24954056120626,1289.2202595819476,62.81006921480724,6.738738566183899,105.70861012379811,63.09523267365482,215.4061231921424,385.0263525279741
2016,Tumkur,22.325130011251318,1432.9179846834086,68.42992539977487,5.5993841670055495,119.46042300214995,46.59172572666759,244.74766165355848,432.30318886822704
2016,Mysore,29.966759856398895,1363.6736608744068,59.1760250678609,6.03278983324194,112.39833358455307,69.03380967519561,208.8495979207445,416.2703206015765
2019,Hasan,30.631988973592307,992.1164351433683,57.33637854469403,6.936780979207229,173.26616270202314,46.339997786649434,229.57876329822267,300.88616337642236
2011,Hasan,22.668196931909428,1415.2532529166142,81.11560569568701,6.64018713917665,136.9375941294398,70.0088336126995,166.83643632662208,426.2775003512422
2006,Mysore,33.327999327867275,1383.3739198732228,58.0265646675377,6.439345705953545,192.50442712030207,89.21759624653419,215.42103661889422,424.5968479957111
2001,Mysore,26.628617674683888,1450.395363605238,81.732726853378,6.881752120031926,102.33777216920706,99.85828806405779,223.2977471496472,438.62035844094703
2002,Hasan,22.142688613878857,1121.0625747265913,67.16868207361058,6.296917781639652,165.2924184944178,51.880522689586535,154.16145205143613,356.75926339000205
2016,Hasan,31.463773971040933,1338.002620686579,89.80194893630863,5.552312289064826,197.05448002654884,52.47148254082134,159.7164317043662,421.03944317295486
2004,Hasan,31.849617500251593,1214.1606458665692,57.89365672765157,6.382053247031134,117.58387198100186,88.65299991514415,228.15808805283493,382.0804521737301
2016,Hasan,29.589432089981862,1017.3519267846384,53.71911970051304,7.304258384586523,144.2432230285582,68.1435179378326,193.99500214621727,312.5944218645332
2023,Mysore,32.801983298038294,1496.1017017799345,53.01732278413982,7.2132302566282425,170.1889891170274,94.94827576191292,190.5581002882211,434.74691366066344
2016,Mysore,31.06059458046007,826.815226787763,83.41672018896803,6.317994370819026,163.31379993231678,86.13977425487286,242.03695969391782,264.23381953196764
2016,Tumkur,33.23308605840486,913.5908007913523,67.51105244233374,5.544442881520766,156.60271305656707,84.18566588381154,249.19658243536276,296.2101028674048
2001,Hasan,26.508320727282193,1424.7796537723266,50.12497398589487,6.772614545240631,132.67561270544053,46.11722251927941,226.4384536905643,443.6518757207506
2001,Tumkur,31.213956921491636,842.3939903888435,84.99085450013344,6.982388855565729,172.81999535329012,42.152533910445406,229.25937743183522,278.7525199204575
2021,Mysore,34.99627345143567,1420.7744671404653,85.07684027641218,6.0884871521685495,165.3255277068336,59.00576917959168,170.83209975736045,424.84066695926936
2022,Mysore,30.87396796279429,1300.6550332407405,82.25666696075163,6.453327999239148,116.28002854437514,53.037901650937215,169.22254423399988,381.3477240067631
2004,Tumkur,21.712756703556984,825.6788037761796,59.932739320993704,7.483713590495417,196.40907313056962,82.7385331557108,248.06828152844935,260.68517969153584
2000,Hasan,27.774780836437746,1100.5240299979237,64.91010880268692,6.652686025963197,155.56729089401193,67.04402344996302,219.50917192638917,329.48761460738103
2000,Hasan,28.81021686864542,1328.130032501566,79.79704900781934,6.2021498113231335,152.54616010359015,71.38878247773513,218.67097979793863,417.5274536724247
2018,Hasan,22.613160126070866,1208.1701992415597,69.57412501630341,6.754977753280266,184.82366775874695,88.82448897231393,178.61879710502663,363.15995283545584
2001,Hasan,34.443374512670566,1455.1099043751205,56.1530630689421,5.860044613728169,164.04135106289766,68.71028090594257,238.64793505777493,442.81299428933187
2020,Tumkur,22.633696664519245,1407.3508230384,59.7119305811069,5.89850474654916,107.44792866063753,72.69557924832395,154.44403971942802,432.9829045022945
2011,Tumkur,22.663368795698343,1032.8533447339023,88.90358147006229,7.349849429428033,150.65893737902599,90.53921598448133,177.45903564646915,300.06542403551236
2005,Mysore,33.727507069618326,859.2390368640632,56.04052469708425,5.978400082338661,178.05964928940134,65.88014855845077,168.01413240857667,265.9584180843552
2022,Hasan,26.978081496825066,1460.979927751956,79.04323026712754,6.121578758431488,169.99801201768912,44.987602474815944,221.10960786664504,438.63969501360134
2003,Hasan,20.947824189117743,1162.1007374375486,69.12073226638157,6.587554483939508,197.0768724142747,71.30231257557895,221.53499903910512,344.9377877625543
2022,Hasan,28.97281249907793,852.078337060364,79.94406638208639,7.299385240555212,102.49162796859311,74.76170105397085,203.4731487866179,251.76894865039156
2010,Tumkur,29.027395229495717,1371.6029293514957,76.44452964577573,7.062897779438028,126.12189566404018,70.70780825877958,150.5259552431175,395.8756254690494
2023,Hasan,20.967511380298426,1407.9545294797738,67.56668762217303,5.58756784133975,154.91564562824254,55.48297103308705,237.37553219020185,450.3603617887625
2016,Tumkur,34.587837434504934,1247.5972481235997,64.15643298732269,6.8860593377967385,161.9489799020749,53.421404095127684,245.5587132994512,388.5265878639881
2005,Hasan,28.160449479418634,1113.256275980438,80.17437017424501,6.508122965367986,127.43559859077442,62.18538231591049,170.23124550867414,342.93081145369
2023,Hasan,28.396935832696464,1263.5211086265008,62.92564825039306,6.451105684004761,182.6801666375864,49.97372431022079,234.22327272542637,385.0874325073507
2004,Mysore,27.801731217535917,1294.6785869935866,81.51085920354274,6.883116733651086,116.43477929160129,79.9614207564301,247.32864517349546,391.4947228729918
2019,Hasan,29.1609766946693,1425.1209706601776,77.19372265329808,5.892464092438088,100.08491096217182,76.88049407677866,182.6974123364979,439.0340465744785
2001,Hasan,23.964496291606324,1469.1031762623165,73.10676680932676,7.46297732732344,195.23913983761298,77.94373694072702,168.50568285985605,409.83237347226657
2005,Mysore,24.30862021962261,1160.024652673638,64.7520353960919,6.7906130605448976,139.15567944300997,53.48784958839647,247.7540052056423,344.69273663728427
2021,Tumkur,27.670086346941993,1358.9461734685938,58.203254310655,6.231312349223712,195.74898009560934,54.79174085223305,155.97432918254447,393.29337545245073
2010,Tumkur,32.10028782145369,1475.1566891941584,78.41679204962655,6.700404416140323,127.7931600345224,87.24341554712501,177.59606419344823,448.8129083683446
2015,Hasan,20.747968647412684,905.8703367028762,53.65396908682324,5.932941726579241,106.34486351312259,81.40670635351091,224.20292667589663,263.1657197195294
2015,Tumkur,29.05106318330369,812.7875871267737,88.82169024623039,6.767683729709912,177.2519604553023,92.51079095005247,211.73534816308148,255.38981343614216
2000,Hasan,32.10167213759471,1408.2746409938059,89.14991658461949,5.556434281475594,183.5819531825698,64.21034306660772,218.45107130902602,438.54967336698724
2008,Mysore,22.353759080558408,936.6913332730126,55.20890463832555,6.182363822816733,149.2086898847636,72.83966992586517,220.80915404854503,299.9631573912736
2005,Mysore,20.225338129708494,829.7351366422606,54.15741291889209,6.995033793495013,107.38503401778647,84.32666235582481,218.61442240369826,263.5580905614783
2015,Hasan,24.69069942712187,912.0672963602112,66.5086690833212,7.11595569822828,165.41340749733376,98.44929814195339,184.22412370770832,282.08540354695356
2002,Mysore,28.822155600943972,1068.8804378706386,88.54733089042008,6.0058388266279366,118.21439744751572,99.37790877074174,181.15002266091227,342.3301041418012
2019,Mysore,22.074247601071214,953.485991114806,66.01243596924452,6.578818922559973,184.93815481562842,99.95052474869684,192.84665445603855,291.84460922528854
2003,Hasan,26.391835564587282,1013.6775403703101,64.5520843372934,6.556985779378236,127.40231195421912,93.43158898388839,230.76835759783634,303.5187363584495
2018,Hasan,28.28482246061417,1482.7058360010324,78.14340235995084,6.342912092753561,184.77063903139276,78.37904914822468,243.82710353500164,442.5795969363796
2002,Mysore,28.98324642135976,1293.0838809138027,57.149249463809085,5.956865965505957,142.69245418935193,40.41825704736716,195.52461069951352,393.960549332458
2018,Tumkur,24.116175815005626,1298.5342097772427,64.53293934295006,6.906456466457546,159.64878392481506,81.97262579666537,158.5766137216289,382.4692219069346
2019,Tumkur,26.000444539794373,866.279762309546,61.65229785097951,6.004723363491039,178.95625168209665,54.315970968216476,243.82985323276094,275.12111374167745
2006,Hasan,31.675088436013382,1312.468858875884,74.06138490522505,7.3220514743132314,104.04392429829313,43.430028838614625,158.0428208564138,374.61345664771443
2019,Hasan,34.118220411810285,1317.5410330687134,56.51011544856655,6.557002582237005,182.11660061897848,81.83106573670817,165.91096065032553,386.1252159602602
2008,Tumkur,32.92820496677386,1261.8215128846425,71.94805022424944,7.240956674621244,113.86480417654977,85.3606556305716,236.76780129366696,369.0012520136039
2000,Mysore,28.46425252600148,959.9054071985125,84.3018635974738,6.0814854416083275,135.84183552029864,79.56598721006497,205.14785405136115,315.6214650002759
2007,Tumkur,26.1543920441592,1096.1253253575294,70.56682186830407,7.114158312517464,147.2781030111063,61.91018702897538,185.26861978631058,343.68564669092535
2006,Tumkur,24.994349215571273,1392.3935182687378,77.33986468392341,5.727327169799985,189.54265836686287,70.6602474447474,243.09096865801376,423.0225165200685
2017,Tumkur,21.87434849126027,1269.1411405384383,53.00992070711732,7.033660684014787,102.24406278955911,96.09685761974484,246.05063888402086,369.68005493339126
2007,Tumkur,21.598268708241694,1312.9381844999316,67.96022316988171,6.273891699850605,155.92026082967854,83.77665795861654,183.0762694134417,380.3472752858036
2000,Hasan,30.325364373704865,1211.1620800880662,53.79572669743408,6.439980177637174,164.25225000623945,70.28105400996016,236.8424144000575,372.6207543093876
2010,Hasan,23.896916242567407,1114.710619378245,73.97846703146627,5.833614640519146,131.65823090990736,75.60694911706433,217.85288518759856,346.20503364682537
2024,Mysore,23.8199252964867,1331.3364070469756,61.242174846952736,5.537255377048785,129.04867713094598,95.6610159007814,177.4491372898911,407.2443394255185
2024,Mysore,34.97292581716678,847.5480700564135,61.49063323966992,6.832394986256563,149.04691585104675,63.62695133618065,244.1432681074725,256.3696423418086
2017,Mysore,22.81888936810693,1271.212512946185,53.07066948579923,6.675436566800837,118.71004178646726,46.110622929165416,156.30691126332695,371.1974603926735
2022,Mysore,22.220896392332445,1498.0431554954753,62.40951445762938,6.744856304139315,146.81189296049592,59.549574502184285,181.7942299196959,450.8846505090519
2009,Tumkur,21.48027841639881,1346.134350627622,70.2670870842839,6.01000351605384,176.50253234901476,64.91201288417719,189.62616107148617,418.57599823213474
2002,Hasan,28.69708017750194,1003.3944581042188,73.38640412687046,5.978554925766212,184.5395504160515,56.377832191629295,219.06532175764,328.4569571459102
2006,Hasan,29.41795739003152,994.4736462937665,52.66662205103293,7.160592622538495,138.51613848989007,71.73834431500302,153.84330264195157,284.8973282776362
2015,Mysore,25.47841889385323,1267.0530274154212,76.05836742864281,7.022505505186466,161.73017131436856,58.29147250876464,238.9776901848325,377.88851965730356
2015,Mysore,28.031200032672018,1427.0979799059712,69.55503043013978,6.173580231682721,100.0020517960895,46.19077512294295,215.91029434844808,440.05849308814663
2024,Tumkur,31.825992964173686,1204.5648185934901,71.4763203165694,6.7756114319513605,155.03524836714524,51.28411081636304,177.50228311465094,356.58298656436756
2019,Tumkur,32.27156252482622,1169.181601019041,83.31186695071179,7.156300008337627,197.52363053924898,95.08936500538834,215.83420938909,360.69866620967116
2016,Mysore,34.368681135734725,912.2688936905699,63.68905781219466,7.277658884435898,131.22650271612113,77.77573774605162,203.69239199192282,266.6195173641411
2001,Hasan,32.364019788843116,1300.8198687518716,56.96204445460139,5.511612521818485,159.4776124209246,58.85852276578302,183.62757620748496,419.8814610146558
2000,Hasan,28.4726215507614,1291.6090337465234,72.07240702827816,7.1269247862694485,176.22836576456132,62.0150747500264,152.85964704048217,389.82337690536906
2015,Hasan,22.69485448755269,1476.8659746336934,87.80087670140955,6.200784668493852,160.89330209896426,69.6029902845415,205.11006764135425,442.17501153830153
2011,Mysore,21.496453365542635,1010.1345290139651,70.71478476724525,6.936756569552353,141.84999704668394,80.3878020137623,158.2181514797505,296.59606262301264
2004,Hasan,20.817678348662888,1329.5118334572721,83.27648696478026,6.242802729199999,115.25755733095315,74.9307933906262,231.01763558144035,409.6627904308653
2004,Tumkur,29.997887476780754,1103.8456828383403,80.28128217844133,6.712498173588029,146.37013974582308,95.96188747377649,158.8525652228103,323.9725778667089
2022,Tumkur,32.1130438309699,1190.9309541312946,70.73323148039326,6.793564880012037,129.47842091785915,77.54492959433857,192.87392753501766,363.07959321482394
